"","alpha_0","beta","gamma","w","a","N_Lin.N","Mean_Lin.Z_mean","Var_Lin.Z_var","N_SD025.N","Mean_SD025.Z_mean","Var_SD025.Z_var","N_SD050.N","Mean_SD050.Z_mean","Var_SD050.Z_var","N_SD075.N","Mean_SD075.Z_mean","Var_SD075.Z_var","N_SD100.N","Mean_SD100.Z_mean","Var_SD100.Z_var","N_SD125.N","Mean_SD125.Z_mean","Var_SD125.Z_var"
"13",1.70777,119.33547,0.22813,0.229739,4e-05,32843.2172916527,0.599771205983884,0.000304137124344143,32842.9961741124,0.599661105895297,0.000304165278269749,32842.8589358953,0.59957382279515,0.000304214091851123,32843.1570246363,0.599534078715667,0.000304310190519078,32844.8895466241,0.599506159240056,0.000304667923300575,32868.8546308279,0.599132535123087,0.000309764490604834
"14",1.015611,99.38607,0.388684,0.355359,6.2e-05,7023.63525612664,0.58826511084878,0.00021607333684889,6801.38693727795,0.583379576661716,0.000221901418337427,6417.81867340117,0.577405044949389,0.00023448905037978,5468.74880144119,0.570928126358137,0.000260212212280102,1.05870055617656e-06,0.476307481591903,0.000154848689444542,1.00468058889566e-18,0.522867240454416,0.00018291509611428
"15",1.325068,85.18088,0.139481,0.050965,3.5e-05,33964.2571132139,0.599317167276505,0.000394000052727595,33962.6575758959,0.598988835428875,0.000394178342725921,33960.9571551516,0.598692707969004,0.000394473858413776,33960.2985735463,0.598479891495697,0.000394961585290057,33962.5837877896,0.598387579231991,0.000395910872591083,33972.4464557417,0.598317183368479,0.000398876522625716
"16",1.747437,123.92007,0.295639,0.051273,6.5e-05,22264.2173615672,0.599594609949309,0.000230293255646228,22263.6503360757,0.599398674546153,0.000230356200560684,22263.1995596162,0.599239566292062,0.000230471677815245,22263.5875837532,0.599154975900165,0.000230724570055164,22266.9832306398,0.599053035803421,0.000231838002421005,22333.6787840565,0.597840966199577,0.000253892495737822
"17",1.445631,125.75195,0.203961,0.282424,4.3e-05,24645.416078858,0.599339304918401,0.000283509526803811,24643.7938049087,0.59902692804502,0.000283698228083992,24642.7749401603,0.598784734907825,0.000284051379140781,24644.8497769861,0.59868044156165,0.000284836564005344,24657.9390640487,0.598552688362313,0.00028831456520081,23939.1812330584,0.596445596992662,0.000364186654114294
"18",2.429814,67.60141,0.116249,0.348825,3.6e-05,53172.9137576449,0.599869519018873,0.000446703979488462,53172.8519040453,0.599805505809273,0.000446712129907886,53172.7803012396,0.599745865548997,0.000446724499529859,53172.7298828094,0.599697454033364,0.000446742106426572,53172.7547604349,0.599668528758839,0.000446768126835972,53172.9356004515,0.59965930530784,0.000446817822243699
"19",1.229183,81.0981,0.284013,0.252503,5.5e-05,14459.5876411696,0.5954178120308,0.000292908167586103,14420.4405203509,0.593375455273939,0.000295557999412671,14368.1762996464,0.591306674087955,0.000300492427916215,14312.2701226102,0.589377676982736,0.000309997045697449,14273.2709647879,0.587773065078321,0.000330181752517962,14262.6412645546,0.585999892867968,0.000384671145696681
"20",2.312065,64.52977,0.115049,0.10401,9.6e-05,21834.5308312331,0.598979031156709,0.000279235911030772,21832.7947755527,0.598494000854447,0.000279429499246222,21830.6285156904,0.59803577577965,0.00027973555101864,21828.5578563868,0.597645392961132,0.000280204244082978,21827.479124795,0.597372537567516,0.000280958519165858,21828.4307511038,0.597221411955234,0.00028243045940811
"21",1.76669,137.04635,0.219478,0.028887,9.3e-05,16790.0383990909,0.599417177333167,0.000187909634690692,16789.1671542243,0.599147898065466,0.000188025751775129,16788.6238562759,0.59894930895672,0.000188246587230417,16789.6219122652,0.598855974670288,0.000188815165557325,16798.8327278571,0.598591419893951,0.000192742901228252,0.805384183210633,0.562745881345115,0.00238263961175628
"22",0.811316,112.99014,0.259812,0.253616,2.8e-05,16446.6561506624,0.595585976897836,0.000326125024639836,16366.1539118953,0.593494445571972,0.000329558759216844,16262.6889707477,0.591407941369899,0.000337178900879602,16185.1707993222,0.589792210334336,0.000354234312828049,14468.2915677887,0.58839662563812,0.000388168041461381,3.71979637357309e-24,0.273108112174553,0.000320063497516538
"23",2.063115,107.90543,0.232725,0.259605,9.4e-05,16729.3865518606,0.59905498544558,0.000209706077449713,16727.3795064733,0.59860906246882,0.00020993159681955,16725.3795584263,0.598228095022793,0.000210336100794115,16724.9787276699,0.597987190414362,0.000211138294754749,16728.8668619847,0.597825461419071,0.000213599102977609,16764.7315228883,0.596929350292847,0.000234606598386274
"24",1.339303,138.70532,0.250848,0.322601,4.9e-05,18159.0667844632,0.598748017732481,0.000243920671732256,18153.5205180842,0.598156892975223,0.000244471983821128,18149.9983532701,0.597702078953352,0.000245632088179786,18157.3365121094,0.59749427684224,0.000248731370733817,18209.1966102853,0.596784375549182,0.000267308487825767,0.000544786636561188,0.599996218629516,8.28274590774623e-05
