"","alpha_0","beta","gamma","w","a","N_Lin.N","Mean_Lin.Z_mean","Var_Lin.Z_var","N_SD025.N","Mean_SD025.Z_mean","Var_SD025.Z_var","N_SD050.N","Mean_SD050.Z_mean","Var_SD050.Z_var","N_SD075.N","Mean_SD075.Z_mean","Var_SD075.Z_var","N_SD100.N","Mean_SD100.Z_mean","Var_SD100.Z_var","N_SD125.N","Mean_SD125.Z_mean","Var_SD125.Z_var"
"11",1.361924,148.08049,0.370284,0.076754,6.6e-05,11918.7826995482,0.572008767714629,0.00012981207218149,9.36186330536982e-29,0.151362630416973,0.000323886013427687,3.13550620187455e-30,0.115424131762789,0.000130181429224934,2.00510476163536e-31,0.093865315430748,0.000117594234037826,1.7942671860485e-32,0.0665211402295989,0.000108000804521385,6.20666037663764e-33,0.0423972223685008,0.000101419581706852
"12",0.884571,78.05021,0.364488,0.108969,5.4e-05,1.31659001695501e-30,0.0783363958653271,0.000191852916766352,4.3554044496916e-30,0.082411686916753,0.00017310927253354,3.27696981926784e-30,0.0789077473754232,0.000155402787101894,1.75253493594724e-30,0.0704705604980243,0.000145047445894576,9.21968357932925e-31,0.059089927017989,0.000138817488619921,6.31636851882793e-31,0.0472888284807985,0.000133859225894563
"13",1.70777,119.33547,0.22813,0.229739,4e-05,27797.8087741028,0.569918630963664,0.000142588040402882,23627.6812167005,0.556620229684312,0.000147719530222516,18637.1878444514,0.543625548081323,0.000172535415930114,11333.9882272456,0.525695324492668,0.000185057836789285,1.45145585330293e-16,0.116827137691326,0.000494011794205721,4.89222364227575e-18,0.0617108905210864,0.000234180787060269
"14",1.015611,99.38607,0.388684,0.355359,6.2e-05,1.79148389791295e-33,0.0893368763480756,0.000216524205551506,1.44963457286843e-32,0.0952391808361171,0.000174510372389151,8.73295002798792e-33,0.0891085363305689,0.000143581964288637,2.93160394277801e-33,0.0768812862935228,0.000131853402540556,9.12736370819195e-34,0.0604084913427722,0.00012445178053259,4.34594435181344e-34,0.0441469021927105,0.000117871690641064
"15",1.325068,85.18088,0.139481,0.050965,3.5e-05,28034.8788583291,0.559858275158435,0.000197896420780765,25138.5277402562,0.548972466565042,0.000192536047320128,21827.1156218181,0.537967157218311,0.000201870481901483,18857.7367398254,0.528563632583608,0.000203811418748909,10560.3454300851,0.511089409478231,0.000491734056401587,3.49865262107866e-07,0.114131696351184,0.000541465175603048
"16",1.747437,123.92007,0.295639,0.051273,6.5e-05,18553.9229752929,0.568627251356787,0.000121020371996622,15127.0288361644,0.553760167582564,0.000120277602143442,9461.76765328995,0.532881025677273,0.000124232334517726,5.57872739223891e-22,0.133972695070246,0.000310593958221204,1.66063304015665e-23,0.0918375800825012,0.000200286450851772,9.28479693777432e-25,0.0576675597997957,0.000157684946655126
"17",1.445631,125.75195,0.203961,0.282424,4.3e-05,19966.0043027102,0.567002007165369,0.000164926643609318,15817.1106896653,0.551644137913765,0.000157357233154582,8070.9857090259,0.526310659813569,0.000154504487347513,1.30102706200969e-14,0.118635537151778,0.000292415035596125,1.24479098098623e-15,0.0797690501881149,0.000200029494376654,2.51809463136616e-16,0.0494200092272398,0.000162949975426079
"18",2.429814,67.60141,0.116249,0.348825,3.6e-05,48515.8236513557,0.569462357208106,0.000167084840953215,46510.230204273,0.56154779600768,0.00017399242607845,44000.1782227862,0.553221839376921,0.000187359939520241,40652.7151799517,0.543635202046545,0.000212007859524463,35153.5455746702,0.529944541923791,0.000262549116416946,25460.8890526906,0.508372590926546,0.000357424663274455
"19",1.229183,81.0981,0.284013,0.252503,5.5e-05,6439.07498366173,0.52807589532494,0.000255589718345777,6213.80872847822,0.523585052966975,0.000152357668396571,3.97274458680929e-20,0.132228760218194,0.000330514767982639,6.89630309256877e-21,0.107220621205687,0.000237277245046474,1.81144644510217e-21,0.0868365386244945,0.000211047373299164,5.29007145238659e-22,0.0671684497239089,0.000197702396977216
"20",2.312065,64.52977,0.115049,0.10401,9.6e-05,18409.2251048279,0.552795693163472,0.000135839556833306,17228.0710923455,0.543966048091695,0.000131786938247907,15933.9886173652,0.535165150598686,0.000137070740665666,14435.9489370645,0.525722380875047,0.000154629460291623,12435.8070701239,0.51419159811545,0.000214752231123754,19679.3921802019,0.562198734504261,0.00061096442124323
"21",1.76669,137.04635,0.219478,0.028887,9.3e-05,14174.8866261442,0.570018635902102,0.000109691967166869,10888.5375665148,0.551527653276737,0.000108267076481856,1.13040528226894e-15,0.140173070807454,0.000218342672857615,2.78816115668136e-16,0.111080798781981,0.000150980042560261,3.29530501831062e-17,0.0805512827404162,0.000130699403193059,4.628186696693e-18,0.0513347486390305,0.000117774092519669
"22",0.811316,112.99014,0.259812,0.253616,2.8e-05,4.78325534479153e-21,0.103346174732834,0.000424165620629942,1.45039328785292e-20,0.102683871513058,0.000278507592607249,6.67349956204544e-21,0.089371876711761,0.000200477984418941,2.40686922877959e-21,0.0718712311416404,0.00016924700539179,1.06514800147905e-21,0.0529032690809244,0.000148186626858396,7.09970507616169e-22,0.036852757487777,0.000135180478736603
"23",2.063115,107.90543,0.232725,0.259605,9.4e-05,13656.4488309912,0.562606400440629,0.000125381144074522,11474.5133480695,0.548731387046001,0.000116622911001274,8230.99922125079,0.530253956054451,0.000111211952644644,1.38236956127493e-13,0.227132900922542,0.00203436625439074,1.22618104785385e-15,0.126362038303416,0.000322775532304012,3.46029674465698e-17,0.0805783321267268,0.000221929754609722
"24",1.339303,138.70532,0.250848,0.322601,4.9e-05,14509.1973168908,0.5689561890018,0.000167248279569157,8596.66730176254,0.544904025362018,0.000156954716395117,6.97207704324721e-19,0.125398858690388,0.000207224165456283,8.93940836315044e-20,0.0979015523244441,0.000161149278946263,9.66410428659712e-21,0.0681062201802345,0.000137620445938873,3.30329955877564e-21,0.0426971223153361,0.00012354045704323
"25",0.957452,131.77767,0.18417,0.099894,2.5e-05,24298.299771792,0.568935008182563,0.000212950788620152,17356.4511574218,0.550713331458757,0.000206925332813393,4.48606031149288e-13,0.123939265142344,0.000345575175819435,8.03512670348337e-14,0.0900066303359524,0.000226061918364923,2.1005074476036e-14,0.0606610470904971,0.000179098477206531,1.17930030211607e-14,0.0384545995588912,0.000157298108148332
"26",2.203095,46.86312,0.131145,0.252085,1.5e-05,115812.237481462,0.57717941957367,0.000277117086288475,113933.32914593,0.571278384260531,0.000285284883571489,111543.021229929,0.565105463176166,0.000298301994370625,108620.447188826,0.558706001040449,0.000318150684154494,105147.111479137,0.552112999912409,0.000348878663678229,100797.071456209,0.544899361306247,0.000400118156069676
"27",0.692818,139.83202,0.348141,0.388947,9.1e-05,2.11213210325272e-34,0.0509087248882133,0.000132116027037858,5.7031853394917e-32,0.0699580054818114,0.00014729110314666,4.73868983271357e-31,0.0719362283698452,0.000127906473558831,3.10608741163294e-31,0.0595140871214116,0.000109036274973482,1.20461079686326e-31,0.0431900787159298,9.31900189373396e-05,5.52523499466639e-32,0.0295246009078919,8.53869057166562e-05
"28",0.971998,106.36562,0.222351,0.374285,5.4e-05,1.0155471664853e-16,0.110480235440938,0.000392413588471166,1.05066078901763e-16,0.107387479223728,0.000243839372347548,4.41949263757604e-17,0.0949121413148634,0.000174856677535771,1.61612900184832e-17,0.0790870266686381,0.000153345917524266,5.6878869590913e-18,0.0598050799087279,0.000140725384602094,3.03348037337987e-18,0.0419959984488218,0.000132057794249027
"29",1.175582,80.83385,0.213671,0.118001,6e-05,8286.95945490239,0.531401568662595,0.000253819950570659,7653.45355970326,0.525285112226611,0.000152537836283608,3.57543791991869e-14,0.129654886602476,0.000331301296956482,9.19165670841252e-15,0.105662812771209,0.000239226060101716,4.05603670723483e-15,0.0859182779574531,0.000212665652015202,1.84383179680468e-15,0.0668360800831904,0.000199682671867855
"30",1.828215,131.04968,0.154165,0.123499,6e-05,23056.7180259822,0.571902479506601,0.000118392030671963,19450.3506742713,0.5572752581305,0.000124957848484572,14716.2306089914,0.541561584229588,0.00014629455942505,9606.17277592024,0.52482044315883,0.00015592701816605,1.15275383640622e-10,0.0930972805034432,0.000235447101448474,1.57442879485193e-11,0.055148643613826,0.000164145554675034
"31",1.037783,103.99821,0.286114,0.027127,8.5e-05,9.52335972658597e-23,0.102273048740668,0.000278966476172765,1.6777249490787e-22,0.104248707775637,0.0001937156454697,7.2520324072773e-23,0.094981661418649,0.000145496024007397,2.33695994649285e-23,0.081575502446698,0.000132475257093959,6.41324175379493e-24,0.0635114447500521,0.000126514701996087,2.69102332879084e-24,0.045592544199667,0.000121314207263519
"32",2.044055,78.52543,0.170402,0.389957,7.4e-05,15970.1322001601,0.552624128771532,0.000160735480495607,14449.8462992686,0.542841079639514,0.000149446628029294,12707.8718460788,0.53257333229241,0.00015329057700836,10763.0954444585,0.521596435947928,0.000158622973998873,8066.64611677481,0.507915438052119,0.000230360388725954,3.58636844858024e-06,0.204607566010971,0.000768290900676538
"33",0.780359,126.1898,0.343884,0.056349,1.9e-05,4.16907041114456e-30,0.106769130660209,0.000485174596257016,7.92902487151458e-29,0.102431129819023,0.000266163961977332,3.98640487691179e-29,0.0880611090724133,0.000191203750468618,1.45610852054772e-29,0.069658100703658,0.000155820181122513,6.91658324508775e-30,0.050105350859405,0.000126278447702214,4.74703397239506e-30,0.0342230182864243,0.000107874509658159
"34",1.308692,32.25231,0.23138,0.11279,2e-06,507963.611446608,0.587116640580099,0.000817967521535453,505135.922008661,0.582957856594214,0.000827204702005434,501427.294300544,0.57867487928261,0.000840978180173488,496832.338814457,0.574312379505228,0.000860868752533775,491448.260976608,0.569962512045872,0.0008892993271128,485556.625512859,0.565788806983856,0.000930005786346687
